GenBankID,UniProtID,pIspG,length,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,neg_charged_aa,pos_charged_aa,hydrophobic_aa,molecular_weight,isoelectric_point,aromaticity,instability_index,organism,GO:0005506,GO:0005829,GO:0009055,GO:0016114,GO:0019288,GO:0046429,GO:0046872,GO:0051539,GO:0141197,RMSE,binding_site_opening,CL_FLDA_A,CL_FLDA_B,Sphere25_length,Sphere25_aa_A,Sphere25_aa_C,Sphere25_aa_D,Sphere25_aa_E,Sphere25_aa_F,Sphere25_aa_G,Sphere25_aa_H,Sphere25_aa_I,Sphere25_aa_K,Sphere25_aa_L,Sphere25_aa_M,Sphere25_aa_N,Sphere25_aa_P,Sphere25_aa_Q,Sphere25_aa_R,Sphere25_aa_S,Sphere25_aa_T,Sphere25_aa_V,Sphere25_aa_W,Sphere25_aa_Y,Sphere25_neg_charged_aa,Sphere25_pos_charged_aa,Sphere25_hydrophobic_aa,Sphere25_molecular_weight
BAC08548.1,Q8DK70,-,402,8.208955223880597,1.4925373134328357,3.9800995024875623,9.203980099502488,1.4925373134328357,8.706467661691542,2.2388059701492535,7.213930348258707,4.975124378109453,8.706467661691542,3.482587064676617,2.9850746268656714,5.721393034825871,1.7412935323383085,6.7164179104477615,3.9800995024875623,5.472636815920398,9.701492537313433,0.24875621890547264,3.731343283582089,13.184079601990051,13.930348258706468,33.83084577114428,44191.666799999985,5.938333320617676,0.05472636815920399,36.24480099502487,Thermosynechococcus vestitus BP-1,1,0,1,1,1,1,0,1,0,2.6153719425201416,9.563118713572806,38.83181243127612,38.992550594526435,112.0,9.821428571428571,2.6785714285714284,2.6785714285714284,9.821428571428571,0.8928571428571428,10.714285714285714,1.7857142857142856,5.357142857142857,5.357142857142857,9.821428571428571,2.6785714285714284,2.6785714285714284,4.464285714285714,1.7857142857142856,6.25,1.7857142857142856,5.357142857142857,9.821428571428571,0.8928571428571428,5.357142857142857,12.5,13.392857142857142,34.82142857142857,12281.096299999992
WP_011529847.1,Q1J0H8,-,424,9.669811320754718,0.9433962264150944,4.245283018867925,6.367924528301887,1.4150943396226416,8.49056603773585,2.5943396226415096,4.481132075471698,3.5377358490566038,9.433962264150944,3.0660377358490565,3.0660377358490565,6.839622641509433,4.716981132075472,6.367924528301887,5.188679245283019,6.60377358490566,8.962264150943396,1.179245283018868,2.8301886792452833,10.61320754716981,12.5,32.54716981132076,46134.273000000016,6.434139823913574,0.05424528301886792,34.32311320754717,Deinococcus geothermalis,1,0,0,1,1,1,0,1,1,1.8230489492416382,11.113992903705704,16.883008592727318,16.481630901031483,134.5,5.204532891100055,2.230514096185738,4.461028192371476,5.948037589828635,2.9740187949143175,8.922056384742952,0.7435046987285794,5.204532891100055,3.7175234936428962,8.178551686014373,4.831398562741846,2.230514096185738,8.178551686014373,7.4350469872857925,6.691542288557214,4.461028192371476,5.204532891100055,8.922056384742952,1.4870093974571588,2.9740187949143175,10.40906578220011,11.15257048092869,27.509673852957434,15031.76209999999
ABO67748.1,A4IQZ4,-,374,11.497326203208557,1.3368983957219251,4.27807486631016,10.16042780748663,1.8716577540106951,8.288770053475936,2.13903743315508,11.76470588235294,8.02139037433155,7.219251336898395,1.06951871657754,2.941176470588235,3.4759358288770055,1.3368983957219251,6.149732620320856,4.27807486631016,4.27807486631016,7.754010695187167,0.0,2.13903743315508,14.43850267379679,16.31016042780749,38.23529411764706,40579.50090000001,6.745162773132326,0.040106951871657755,35.59839572192514,Geobacillus thermodenitrificans NG80-2,1,0,0,1,1,1,0,1,1,2.033442735671997,10.014580235467692,17.283401604668295,17.024994882347123,109.5,11.874374374374373,2.74024024024024,3.6536536536536532,10.96096096096096,1.8268268268268266,10.035035035035035,1.8268268268268266,12.787787787787787,7.757757757757758,9.134134134134134,0.9134134134134133,2.74024024024024,3.6536536536536532,0.9134134134134133,6.393893893893893,3.6536536536536532,2.74024024024024,5.48048048048048,0.0,0.9134134134134133,14.614614614614613,15.978478478478479,39.27677677677678,11755.585549999993
ABC19357.1,Q2RJN2,-,359,14.484679665738161,1.392757660167131,4.178272980501393,7.520891364902507,1.392757660167131,10.86350974930362,1.392757660167131,7.242339832869081,4.456824512534819,10.86350974930362,1.6713091922005572,1.392757660167131,4.456824512534819,3.6211699164345403,9.192200557103064,2.5069637883008355,3.064066852367688,9.47075208913649,0.0,0.8356545961002786,11.699164345403899,15.041782729805014,42.061281337047355,37981.888700000025,9.235821342468263,0.022284122562674098,36.57325905292477,Moorella thermoacetica ATCC 39073,1,0,0,1,1,1,0,1,1,1.0414042472839355,11.141332315400517,15.508248261134057,14.856536471409724,116.0,13.793103448275861,3.4482758620689653,3.4482758620689653,7.758620689655173,2.586206896551724,12.931034482758621,0.8620689655172413,6.0344827586206895,3.4482758620689653,12.068965517241379,0.8620689655172413,0.8620689655172413,4.310344827586207,6.0344827586206895,10.344827586206897,0.8620689655172413,0.8620689655172413,9.482758620689655,0.0,0.0,11.206896551724139,14.655172413793101,41.37931034482759,12294.267499999987
ABZ84822.1,B0THN9,-,356,12.640449438202248,1.9662921348314606,3.651685393258427,7.02247191011236,0.5617977528089888,10.674157303370785,1.1235955056179776,7.584269662921349,4.213483146067416,10.112359550561797,1.9662921348314606,2.247191011235955,5.8988764044943816,3.089887640449438,6.741573033707865,4.49438202247191,3.932584269662921,10.112359550561797,0.5617977528089888,1.4044943820224718,10.674157303370785,12.07865168539326,40.44943820224719,37319.05800000002,7.576887702941895,0.025280898876404497,36.13426966292134,Heliomicrobium modesticaldum Ice1,1,0,0,1,1,1,0,1,1,2.1062815189361572,8.374602422021724,16.18091936530469,16.20917088226354,113.5,12.335041142679707,4.405371836671324,1.7621487346685298,10.572892408011178,0.8810743673342649,10.572892408011178,0.0,8.810743673342648,6.167520571339853,9.691818040676914,3.5242974693370597,2.6432231020027945,3.5242974693370597,2.6432231020027945,7.048594938674119,2.6432231020027945,2.2007452258965996,9.691818040676914,0.8810743673342649,0.0,12.335041142679707,13.216115510013974,40.529420897376184,12093.736649999995
WP_006317886.1,B7GH89,+,364,12.362637362637363,1.3736263736263736,4.945054945054945,9.065934065934066,1.6483516483516485,8.241758241758241,2.197802197802198,10.989010989010989,7.6923076923076925,7.417582417582418,1.098901098901099,3.296703296703297,3.296703296703297,1.6483516483516485,6.318681318681318,4.1208791208791204,4.1208791208791204,8.241758241758241,0.0,1.9230769230769231,14.010989010989011,16.208791208791208,39.010989010989015,39285.95459999999,7.095688819885253,0.03571428571428571,34.474450549450545,Anoxybacillus flavithermus,1,0,0,1,1,1,0,1,1,1.6323412656784058,9.62381803920035,17.58539794757132,17.5653274880756,110.0,14.545454545454545,2.727272727272727,2.727272727272727,11.818181818181818,2.727272727272727,10.0,0.9090909090909091,11.818181818181818,7.2727272727272725,9.090909090909092,0.9090909090909091,1.8181818181818181,3.6363636363636362,0.9090909090909091,5.454545454545454,1.8181818181818181,3.6363636363636362,7.2727272727272725,0.0,0.9090909090909091,14.545454545454545,13.636363636363635,42.72727272727273,11670.55959999999
WP_010049453.1,A0A2Z3H0P4,-,401,10.972568578553615,1.7456359102244388,5.7356608478802995,6.982543640897755,2.2443890274314215,7.98004987531172,1.99501246882793,8.478802992518704,4.987531172069826,7.4812967581047385,2.2443890274314215,2.7431421446384037,6.483790523690773,2.2443890274314215,7.98004987531172,4.239401496259352,4.987531172069826,8.229426433915211,0.4987531172069825,1.7456359102244388,12.718204488778055,14.962593516209477,35.16209476309227,43582.838300000025,7.622529411315918,0.044887780548628436,40.752369077306724,Gemmata obscuriglobus,1,0,0,1,1,1,0,1,1,2.1859288215637207,9.412796674859107,16.84271582471437,16.812482434391697,125.0,12.0,2.4,4.0,8.799999999999999,1.6,8.799999999999999,0.0,8.799999999999999,3.2,10.4,2.4,4.0,6.4,2.4,11.200000000000001,1.6,2.4,8.799999999999999,0.8,0.0,12.8,14.399999999999999,40.0,13605.814199999988
WP_012911045.1,D2R1R3,-,380,8.68421052631579,2.1052631578947367,7.631578947368421,5.7894736842105265,1.5789473684210527,6.578947368421052,2.8947368421052633,6.578947368421052,5.263157894736842,8.157894736842106,2.1052631578947367,4.2105263157894735,4.736842105263158,4.2105263157894735,6.578947368421052,6.052631578947368,5.263157894736842,8.421052631578947,0.5263157894736842,2.631578947368421,13.421052631578947,14.736842105263156,31.842105263157894,41864.09360000006,6.023307609558105,0.04736842105263158,30.7278947368421,Pirellula staleyi,1,0,0,1,1,1,0,1,1,25.1329345703125,10.335668692278828,36.866333814802005,36.93615390100277,189.0,7.936507936507936,2.1164021164021163,6.349206349206349,5.82010582010582,1.5873015873015872,8.465608465608465,1.0582010582010581,9.523809523809524,5.291005291005291,9.523809523809524,1.5873015873015872,3.1746031746031744,3.7037037037037033,5.82010582010582,7.936507936507936,4.761904761904762,4.761904761904762,7.936507936507936,0.5291005291005291,2.1164021164021163,12.16931216931217,14.285714285714285,34.92063492063492,20811.790799999995
WP_005223505.1,W0E1A0,-,410,11.219512195121952,2.195121951219512,5.365853658536586,6.829268292682928,1.4634146341463417,9.024390243902438,2.195121951219512,4.878048780487805,2.682926829268293,7.317073170731707,4.146341463414634,3.414634146341464,4.634146341463414,4.390243902439024,8.292682926829269,5.121951219512195,5.121951219512195,8.780487804878048,0.4878048780487805,2.4390243902439024,12.195121951219512,13.170731707317074,32.19512195121951,44473.239100000064,6.040870857238769,0.04390243902439024,40.44170731707318,Marichromatium purpuratum,1,0,0,1,1,1,0,1,1,1.621873140335083,10.941099480265402,15.862834338442337,15.997342166031403,126.5,7.9052618422697165,2.3715785526809148,5.533683289588801,6.324209473815772,3.162104736907886,10.27684039495063,2.3715785526809148,5.533683289588801,3.162104736907886,4.7431571053618296,5.1368578927634045,2.3715785526809148,3.9526309211348583,7.114735658042744,6.324209473815772,5.533683289588801,5.533683289588801,9.486314210723659,0.7905261842269715,2.3715785526809148,11.857892763404575,11.857892763404575,27.668416447944008,13868.140899999988
WP_011281768.1,Q4FNA0,-,366,6.284153005464481,1.912568306010929,6.830601092896176,6.284153005464481,2.185792349726776,7.650273224043716,2.185792349726776,12.021857923497267,9.01639344262295,8.743169398907105,1.366120218579235,4.918032786885246,3.278688524590164,2.459016393442623,3.825136612021858,8.743169398907105,4.098360655737705,6.830601092896176,0.0,1.366120218579235,13.114754098360656,15.027322404371585,33.87978142076503,39735.363900000004,6.722256660461426,0.035519125683060114,33.309562841530045,Candidatus Pelagibacter communis,1,0,0,1,1,1,0,1,1,0.8724727630615234,11.453430817629446,17.669385165314775,17.65268913067076,118.0,5.084745762711865,2.5423728813559325,3.389830508474576,5.932203389830509,2.5423728813559325,8.47457627118644,0.847457627118644,12.711864406779661,7.627118644067797,9.322033898305085,2.5423728813559325,5.084745762711865,2.5423728813559325,2.5423728813559325,5.084745762711865,9.322033898305085,4.23728813559322,9.322033898305085,0.0,0.847457627118644,9.322033898305085,13.559322033898304,36.440677966101696,12770.915999999992
WP_011455057.1,Q28R10,-,377,11.936339522546419,1.8567639257294428,5.835543766578249,6.896551724137931,2.3872679045092835,9.283819628647215,3.4482758620689653,8.222811671087534,5.039787798408488,5.305039787798409,3.978779840848806,3.4482758620689653,3.978779840848806,3.4482758620689653,5.039787798408488,5.835543766578249,4.244031830238726,8.222811671087534,0.5305039787798408,1.0610079575596816,12.73209549071618,13.527851458885943,33.687002652519894,40310.63610000004,5.7396242141723635,0.03978779840848807,44.287533156498675,Jannaschia sp. CCS1,1,0,0,1,1,1,0,1,1,0.8130598068237305,11.56347459346802,16.970904639065793,16.81598983307636,120.0,5.0,2.5,2.5,6.666666666666667,3.3333333333333335,10.833333333333334,3.3333333333333335,9.166666666666666,5.833333333333333,6.666666666666667,4.166666666666666,3.3333333333333335,2.5,4.166666666666666,5.833333333333333,6.666666666666667,4.166666666666666,10.833333333333334,1.6666666666666667,0.8333333333333334,9.166666666666666,15.0,31.666666666666664,13222.321199999995
WP_011444079.1,Q2GBA8,-,374,13.101604278074866,2.406417112299465,5.614973262032086,7.4866310160427805,1.6042780748663104,9.090909090909092,2.941176470588235,6.417112299465241,3.7433155080213902,8.288770053475936,1.8716577540106951,2.13903743315508,3.7433155080213902,2.13903743315508,6.684491978609626,5.88235294117647,5.080213903743315,9.893048128342247,0.53475935828877,1.3368983957219251,13.101604278074866,13.368983957219251,37.70053475935829,39623.83460000006,5.614748954772949,0.034759358288770054,40.1350267379679,Novosphingobium aromaticivorans,1,0,0,1,1,1,0,1,1,0.7389505505561829,11.44690809540445,31.120002383159832,31.019429384099553,120.0,3.3333333333333335,2.5,4.166666666666666,6.666666666666667,1.6666666666666667,10.0,4.166666666666666,5.833333333333333,4.166666666666666,10.0,2.5,1.6666666666666667,2.5,2.5,8.333333333333332,6.666666666666667,7.5,13.333333333333334,1.6666666666666667,0.8333333333333334,10.833333333333334,16.666666666666664,32.5,13263.246099999995
WP_034962069.1,A0A074M239,-,380,11.578947368421053,2.8947368421052633,5.263157894736842,8.68421052631579,1.8421052631578945,9.473684210526317,3.1578947368421053,7.105263157894736,5.263157894736842,7.631578947368421,2.1052631578947367,2.1052631578947367,3.9473684210526314,1.3157894736842104,5.7894736842105265,5.7894736842105265,5.0,9.210526315789473,0.5263157894736842,1.3157894736842104,13.94736842105263,14.210526315789473,35.526315789473685,40462.92510000005,5.623445320129394,0.0368421052631579,42.85078947368419,Erythrobacter longus,1,0,0,1,1,1,0,1,1,0.8491165041923523,11.354868640326519,17.004080375784966,17.694363328862604,127.0,5.511811023622047,2.3622047244094486,4.724409448818897,7.874015748031496,1.574803149606299,9.448818897637794,3.937007874015748,6.299212598425196,6.299212598425196,9.448818897637794,3.149606299212598,1.574803149606299,3.149606299212598,0.7874015748031495,7.086614173228346,6.299212598425196,5.511811023622047,11.811023622047244,1.574803149606299,1.574803149606299,12.598425196850393,17.322834645669293,33.07086614173229,14025.171199999988
WP_068350622.1,A0A192D497,-,382,11.518324607329843,2.356020942408377,5.49738219895288,8.115183246073299,1.5706806282722512,9.424083769633508,3.4031413612565444,7.591623036649215,4.712041884816754,7.853403141361256,2.094240837696335,2.356020942408377,4.18848167539267,1.832460732984293,6.282722513089005,5.49738219895288,5.49738219895288,8.115183246073299,0.5235602094240838,1.5706806282722512,13.612565445026178,14.397905759162304,35.07853403141361,40848.21970000006,5.759063148498535,0.03664921465968587,42.83769633507851,Erythrobacter neustonensis,1,0,0,1,1,1,0,1,1,0.8244606256484985,11.318240085970801,18.10820769417871,17.984275422774324,128.0,6.25,2.34375,4.6875,7.03125,1.5625,10.9375,4.6875,6.25,4.6875,10.15625,3.125,1.5625,3.125,0.78125,7.8125,5.46875,6.25,10.15625,1.5625,1.5625,11.71875,17.1875,32.8125,14047.140299999985
WP_011870774.1,A4G4K2,-,425,10.823529411764705,1.8823529411764703,5.411764705882352,5.88235294117647,1.8823529411764703,9.411764705882353,1.411764705882353,6.8235294117647065,4.0,6.588235294117648,3.294117647058824,3.7647058823529407,4.941176470588235,3.5294117647058822,6.11764705882353,5.411764705882352,6.11764705882353,9.411764705882353,0.7058823529411765,2.588235294117647,11.294117647058824,11.529411764705882,33.64705882352941,45533.61780000002,5.803454399108887,0.05176470588235294,35.38588235294118,Herminiimonas arsenicoxydans,1,0,0,1,1,1,0,1,1,1.311110019683838,11.078881964312368,18.092078273968053,17.936246206118778,125.0,8.0,2.4,4.0,4.8,3.2,11.200000000000001,1.6,8.799999999999999,2.4,5.6000000000000005,4.0,3.2,4.8,3.2,4.8,4.8,8.799999999999999,11.200000000000001,0.8,2.4,8.799999999999999,8.799999999999999,33.6,13314.272499999988
WP_002810560.1,Q3JAC5,-,381,8.923884514435695,2.099737532808399,7.349081364829396,6.824146981627297,1.837270341207349,7.086614173228346,2.099737532808399,7.874015748031496,4.986876640419948,8.398950131233596,1.574803149606299,3.674540682414698,4.986876640419948,3.4120734908136483,6.824146981627297,5.511811023622047,5.511811023622047,8.136482939632545,0.5249343832020997,2.3622047244094486,14.173228346456693,13.910761154855644,33.33333333333333,41780.133100000035,5.507323265075683,0.047244094488188976,32.558267716535426,Nitrosococcus oceani,1,0,0,1,1,1,0,1,1,10.278060913085938,9.05595807013296,18.590522594784133,18.82645572148061,105.0,8.571428571428571,3.8095238095238098,7.6190476190476195,6.666666666666667,0.9523809523809524,7.6190476190476195,0.9523809523809524,6.666666666666667,5.714285714285714,9.523809523809524,1.9047619047619049,3.8095238095238098,3.8095238095238098,1.9047619047619049,5.714285714285714,6.666666666666667,3.8095238095238098,8.571428571428571,0.9523809523809524,4.761904761904762,14.285714285714285,12.380952380952381,33.33333333333333,11537.069099999992
WP_011137085.1,Q7NS88,+,427,10.53864168618267,1.639344262295082,6.0889929742388755,5.620608899297424,2.107728337236534,8.899297423887589,1.1709601873536302,5.152224824355972,4.215456674473068,8.899297423887589,3.0444964871194378,3.51288056206089,5.620608899297424,3.747072599531616,6.791569086651054,5.152224824355972,5.152224824355972,10.070257611241217,0.468384074941452,2.107728337236534,11.7096018735363,12.177985948477751,34.66042154566745,45875.19930000003,6.057183647155762,0.0468384074941452,33.45761124121778,Chromobacterium violaceum,1,0,0,1,1,1,0,1,1,1.436788558959961,11.119333158411102,17.894016018398958,18.150925293944834,130.5,6.896652965355256,2.298884321785085,6.130358191426893,5.3640634174985315,3.0651790957134466,9.577216676453318,0.7662947739283616,4.59776864357017,4.59776864357017,6.896652965355256,3.8314738696418087,2.298884321785085,5.3640634174985315,4.59776864357017,3.8314738696418087,6.130358191426893,6.896652965355256,13.02701115678215,0.7662947739283616,3.0651790957134466,11.494421608925425,9.19553728714034,31.41808573106283,14055.496949999986
WP_011044983.1,Q47WC0,-,376,7.446808510638298,1.3297872340425532,7.180851063829788,6.648936170212766,2.393617021276596,7.180851063829788,0.7978723404255319,9.574468085106384,5.851063829787234,8.77659574468085,2.393617021276596,4.787234042553192,3.723404255319149,3.1914893617021276,6.648936170212766,7.180851063829788,4.25531914893617,9.042553191489363,0.0,1.5957446808510638,13.829787234042554,13.297872340425531,34.840425531914896,41117.81220000005,5.5377321243286115,0.0398936170212766,38.06249999999999,Colwellia,1,0,0,1,1,1,0,1,1,0.26757290959358215,11.48814363257668,17.906745335063352,18.242723590096006,122.0,4.098360655737705,2.459016393442623,7.377049180327869,6.557377049180328,3.278688524590164,6.557377049180328,0.0,8.19672131147541,6.557377049180328,9.01639344262295,4.098360655737705,3.278688524590164,3.278688524590164,4.098360655737705,7.377049180327869,10.655737704918032,3.278688524590164,8.19672131147541,0.0,1.639344262295082,13.934426229508196,13.934426229508196,29.508196721311474,13599.571099999986
WP_011479842.1,Q1H0U9,-,428,10.046728971962617,1.6355140186915886,5.14018691588785,5.607476635514018,1.6355140186915886,8.878504672897195,1.4018691588785046,5.841121495327103,4.439252336448598,7.943925233644859,3.2710280373831773,3.2710280373831773,4.906542056074766,4.672897196261682,6.308411214953271,6.308411214953271,5.841121495327103,9.579439252336448,0.7009345794392523,2.570093457943925,10.74766355140187,12.149532710280374,33.41121495327103,46109.38600000001,7.0075883865356445,0.04906542056074767,37.01144859813084,Methylobacillus flagellatus,1,0,0,1,1,1,0,1,1,1.4119899272918701,11.049525071758968,17.90618388833076,18.02238604828792,129.0,4.651162790697675,2.3255813953488373,3.875968992248062,6.976744186046512,3.10077519379845,9.30232558139535,1.550387596899225,6.2015503875969,4.651162790697675,6.2015503875969,3.875968992248062,3.10077519379845,4.651162790697675,5.426356589147287,3.875968992248062,5.426356589147287,7.751937984496124,13.178294573643413,0.7751937984496124,3.10077519379845,10.852713178294573,10.077519379844961,30.23255813953488,14136.143499999991
WP_013026734.1,D4GK57,+,378,9.25925925925926,1.3227513227513228,7.142857142857142,6.084656084656085,2.380952380952381,7.4074074074074066,1.3227513227513228,8.73015873015873,4.761904761904762,8.201058201058201,2.1164021164021163,4.761904761904762,3.7037037037037033,4.497354497354497,8.201058201058201,4.497354497354497,4.232804232804233,9.523809523809524,0.26455026455026454,1.5873015873015872,13.227513227513226,14.285714285714285,35.714285714285715,41570.24530000004,6.56310749053955,0.042328042328042326,32.13626984126984,Pantoea ananatis,1,0,0,1,1,1,0,1,1,0.18296895921230316,11.413064416131704,18.078071536307608,17.919620417840044,125.0,8.0,2.4,7.199999999999999,6.4,3.2,7.199999999999999,0.8,9.6,4.0,6.4,2.4,5.6000000000000005,3.2,4.0,10.4,5.6000000000000005,4.8,8.0,0.0,0.8,13.600000000000001,15.2,32.0,13872.706099999983
EWC76322.1,W7JBQ5,-,823,3.0376670716889427,1.701093560145808,5.103280680437424,7.897934386391252,4.0097205346294045,5.224787363304982,1.8226002430133657,9.842041312272174,11.421628189550425,9.720534629404618,2.3086269744835968,10.814094775212636,2.0656136087484813,2.0656136087484813,3.6452004860267313,4.738760631834751,4.25273390036452,5.710814094775213,0.3645200486026731,4.25273390036452,13.001215066828674,16.889428918590525,28.311057108140947,95124.72590000049,8.911158561706543,0.08626974483596597,42.80442284325649,Plasmodium falciparum UGT5.1,1,0,0,1,1,1,0,1,0,27.301410675048828,9.175809672789903,19.624073856532025,19.73890467232028,342.5,5.839428503230866,2.919714251615433,5.25548565290778,5.985627333640222,4.087599952261606,7.591257054200126,2.3357714012923463,9.927028455492472,7.883228479361669,9.780829625083115,2.62774282645389,4.379571377423149,2.919714251615433,2.3357714012923463,4.963514227746236,5.109286822498423,4.671542802584693,6.423371353553953,0.8759142754846299,4.087599952261606,11.241112986548004,15.182514108400252,31.970657937360407,38638.18114999998
WP_002678768.1,Q73N90,-,387,7.493540051679587,1.8087855297157622,6.2015503875969,8.010335917312661,3.10077519379845,8.010335917312661,1.2919896640826873,8.785529715762273,10.077519379844961,10.594315245478036,2.0671834625323,3.359173126614987,2.5839793281653747,2.5839793281653747,5.167958656330749,6.459948320413436,5.426356589147287,5.943152454780361,0.516795865633075,0.516795865633075,14.21188630490956,16.5374677002584,32.81653746770026,42459.77180000002,8.517514610290526,0.041343669250646,37.88116279069765,Treponema,1,0,0,1,1,1,0,1,1,3.191009521484375,8.399105134785657,30.960026910607553,30.899458189640164,115.5,6.926536731634183,3.028485757121439,5.194902548725637,8.65817091454273,3.4632683658170915,9.523988005997001,1.7316341829085458,12.12143928035982,10.389805097451275,9.523988005997001,0.8658170914542729,1.7316341829085458,1.7316341829085458,2.5974512743628186,5.194902548725637,4.329085457271365,5.194902548725637,6.926536731634183,0.8658170914542729,0.0,13.853073463268366,17.31634182908546,35.49850074962519,12683.249949999983
WP_012464304.1,B3DYH4,-,606,8.415841584158416,1.8151815181518154,7.2607260726072615,5.445544554455446,3.7953795379537953,7.590759075907591,1.65016501650165,6.6006600660066,6.105610561056106,9.405940594059405,1.9801980198019802,3.1353135313531353,5.9405940594059405,1.9801980198019802,7.425742574257425,6.105610561056106,4.785478547854786,6.9306930693069315,0.6600660066006601,2.9702970297029703,12.706270627062707,15.181518151815181,31.353135313531354,67005.26810000025,8.466713523864748,0.07425742574257425,34.78036303630364,Methylacidiphilum infernorum,1,0,0,1,1,1,0,1,1,20.437044143676758,8.551551692211156,23.393563138672537,23.135776734261718,325.0,10.153942285844126,2.614935999394077,4.923123532530486,6.153904415663106,3.384647428614709,8.000075740362039,1.2307808831326215,9.23085662349466,6.4615996364462625,8.461145194274028,2.769256987048398,3.076952207831553,4.0000378701810195,1.5384761039157766,5.385139740967961,5.07649776565932,5.84620919487995,8.61546618192835,0.6153904415663107,2.461561766265243,11.077027948193592,13.077520260546846,36.46141028554116,35282.36844999999
WP_141919126.1,Q5NR50,+,377,13.262599469496022,2.3872679045092835,6.10079575596817,6.896551724137931,1.5915119363395225,8.488063660477453,2.9177718832891246,6.631299734748011,6.36604774535809,8.488063660477453,1.3262599469496021,2.3872679045092835,3.4482758620689653,1.8567639257294428,5.570291777188329,5.570291777188329,4.774535809018567,10.344827586206897,0.5305039787798408,1.0610079575596816,12.9973474801061,14.854111405835543,38.726790450928384,39909.42590000006,6.284482765197754,0.03183023872679046,35.203448275862065,Zymomonas mobilis,1,0,0,1,1,1,0,1,1,0.809833824634552,11.48690067760225,16.893077769756683,16.86704685501532,120.0,6.666666666666667,2.5,6.666666666666667,5.0,1.6666666666666667,9.166666666666666,4.166666666666666,5.833333333333333,5.0,10.833333333333334,1.6666666666666667,0.8333333333333334,2.5,1.6666666666666667,7.5,5.0,7.5,13.333333333333334,1.6666666666666667,0.8333333333333334,11.666666666666666,16.666666666666664,36.666666666666664,13115.102399999992
WP_131153948.1,A0A411YCI6,-,395,13.164556962025317,1.0126582278481013,6.582278481012659,7.59493670886076,1.0126582278481013,9.367088607594937,2.5316455696202533,5.822784810126582,3.5443037974683547,7.59493670886076,2.0253164556962027,1.7721518987341773,6.582278481012659,3.2911392405063293,5.822784810126582,4.30379746835443,4.050632911392405,12.151898734177214,0.5063291139240507,1.2658227848101267,14.177215189873419,11.89873417721519,38.734177215189874,41530.86380000005,4.964283561706543,0.027848101265822787,33.139493670886075,Egibacter rhizosphaerae,1,0,0,1,1,1,0,1,1,2.2047650814056396,7.329492767657651,35.36606646069216,35.537615393980566,190.5,15.753349137218148,1.575334913721815,6.30133965488726,7.876674568609074,0.5251116379072716,7.351562930701802,1.3079552345774297,5.766580296598489,3.4084017862065163,6.30133965488726,2.1004465516290862,1.575334913721815,4.726004741165445,3.675781465350901,5.5088483378356035,4.2008931032581724,4.726004741165445,16.268813054743923,0.0,1.0502232758145431,14.178014223496334,10.225205358619549,44.090082143447816,19785.968549999998
